1603273800
XO34XOX89/0,11/0,11/0,11/0,11/0,1/0,11/0,11/0,1/0,1/222835
1O34X6X89/0,09/0,07/0,26/0,11/0,09/0,09/0,09/0,08/0,09/1111914
12O4X67X9/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/1111416
12OXXO7X9/0,01/0,46/0,01/0,01/0,01/0,01/0,01/0,01/0,47/222968
1OOXXOXX9/0,47/0,01/0,01/0,01/0,01/0,01/0,01/0,01/0,46/222118
1X3OOXXXO/0,84/0,02/0,03/0,02/0,02/0,02/0,02/0,02/0,02/1450384
1X3O5X789/0,12/0,13/0,13/0,13/0,13/0,13/0,07/0,07/0,07/17157396
1X3OOXX89/0,06/0,05/0,06/0,05/0,05/0,05/0,05/0,05/0,57/222658
1X34O67X9/0,17/0,01/0,17/0,15/0,01/0,2/0,16/0,01/0,11/3333150
1XX4OXOXO/0,84/0,02/0,02/0,01/0,02/0,02/0,02/0,02/0,02/3258806
1XX4O6OX9/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222326
1X345XO89/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,019992/0,92/21285679
1X3OOXOXX/0,47/0,01/0,48/0,01/0,01/0,01/0,01/0,01/0,01/222608
1X3O5XO8X/0,85/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/3432816
XOX45X7O9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221190
XOX4XX7OO/0,02/0,02/0,02/0,02/0,02/0,02/0,85/0,02/0,02/1291926
X2345X7O9/0,09/0,1/0,1/0,09/0,22/0,09/0,1/0,09/0,09/1110523
XO345678X/0,01/0,01/0,01/0,01/0,92/0,01/0,01/0,01/0,01/17153035
XO3XO678X/0,01/0,01/0,01/0,01/0,01/0,01/0,48/0,46/0,01/3432347
1XX45OO8X/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222589
XXO4OX789/0,01/0,01/0,01/0,45/0,01/0,01/0,92/0,01/0,01/570394
1XO456XXO/0,01/0,01/0,01/0,01/0,38/0,92/0,01/0,01/0,01/4128541
XXO4O6XXO/0,02/0,02/0,02/0,03/0,02/0,92/0,02/0,02/0,02/857488
OX345678X/0,17/0,17/0,07/0,07/0,08/0,08/0,08/0,08/0,17/17157992
OXX4XOO8X/0,02/0,02/0,02/0,83/0,02/0,02/0,02/0,03/0,02/1293094
OX34XO78X/0,11/0,11/0,11/0,11/0,11/0,11/0,1/0,11/0,09/3429780
12O4XX7XO/0,11/0,13/0,11/0,11/0,11/0,11/0,1/0,11/0,11/222322
O2XOXX789/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/221904
12345XOX9/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/19537762
1234OXOXX/0,01/0,05/0,89/0,01/0,01/0,01/0,01/0,01/0,01/1798718
OX34OXOXX/0,01/0,01/0,48/0,46/0,01/0,01/0,01/0,01/0,01/1448257
XO3OO6XXX/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/222065
1XXOOXX8O/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/1290784
12X456X8O/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,01/0,02/3002912
X2X45OX8O/0,12/0,12/0,1/0,11/0,12/0,11/0,11/0,06/0,12/222063
1XOX5O7X9/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/222074
1XOXOOXX9/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,85/222096
1XO4567X9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/1112136
12X456XO9/0,1/0,09/0,08/0,1/0,28/0,11/0,1/0,08/0,010199999/21286323
X2X456OXO/0,02/0,84/0,02/0,01/0,01/0,01/0,02/0,02/0,02/624320
X234567XO/0,17/0,0686/0,92/0,06942227/0,06936673/0,06931127/0,06803382/0,17/0,17/21441535
123XO678X/0,02/0,83/0,02/0,02/0,02/0,02/0,02/0,02/0,02/5714685
X2OXOO7XX/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/222279
1O3OX6XX9/0,09/0,09/0,28/0,09/0,09/0,09/0,09/0,09/0,09/223022
12OO5XX8X/0,29/0,2/0,05/0,07/0,06/0,08/0,08/0,08/0,08/222278
1OOO5XXXX/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222568
O2OXX6XOX/0,02/0,83/0,02/0,02/0,02/0,03/0,02/0,02/0,02/275343
1234X6XO9/0,12/0,12/0,12/0,14/0,13/0,09/0,1/0,13/0,01035831/23040202
O234X6XOX/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/3427087
OXOXOX78X/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/222704
12OXOX78X/0,23/0,24/0,01/0,01/0,01/0,01/0,21/0,92/0,01/572212
12X45O78X/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/1112656
12XOXOOXX/0,58/0,35/0,01/0,01/0,01/0,01/0,01/0,01/0,01/222277
12XO5O7XX/0,22/0,23/0,01/0,01/0,23/0,01/0,28/0,01/0,01/222685
12345XO8X/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/19529455
X2345XOOX/0,13/0,0784/0,08/0,08/0,08/0,13/0,13/0,13/0,13/7595180
O2OOXX7XX/0,01/0,43/0,01/0,01/0,01/0,01/0,52/0,01/0,01/222172
1XXO5O7X9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221869
12O456XX9/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,85/1112785
1XOO5XXXO/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/1407433
1O34X678X/0,84/0,02/0,02/0,02/0,02/0,0196/0,02/0,02/0,02/4865818
12OX56X89/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/1111879
12OX5XXO9/0,13/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/221421
O23456XX9/0,02/0,02/0,02/0,02/0,83/0,02/0,02/0,02/0,02/1111996
OX3O56XX9/0,09/0,08/0,09/0,07/0,28/0,1/0,1/0,1/0,08/222047
12XXO6X8O/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222364
123X56X8O/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,01563793/0,02/1111130
O2XXO67X9/0,01/0,23/0,01/0,01/0,01/0,24/0,24/0,01/0,24/222162
123XO67X9/0,28/0,18/0,26/0,01/0,01/0,01/0,23/0,01/0,01/3329182
O2XXO6OXX/0,02/0,83/0,02/0,02/0,02/0,03/0,02/0,02/0,02/221899
OOXX5X789/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221813
OOXXOX7X9/0,01/0,01/0,01/0,01/0,01/0,01/0,45/0,01/0,47/221540
1O3X5X789/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/1111101
O234XX789/0,09/0,08/0,08/0,32/0,09/0,09/0,09/0,08/0,09/1110892
1OX456X89/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/1111695
OOXX5XXO9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/222249
XX3X5O7O9/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,13/222388
1O345X78X/0,02/0,02/0,83/0,02/0,02/0,02/0,0196/0,02/0,02/1111552
X2XXOOOX9/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/2956335
X23X56O89/0,02/0,02/0,02/0,02/0,83/0,02/0,02/0,02/0,02/1269045
X2XX5OO89/0,1/0,19/0,09/0,09/0,11/0,1/0,1/0,09/0,1/221610
XO3X567OX/0,02/0,02/0,02/0,02/0,86/0,02/0,02/0,02/0,02/3431161
XO3X56789/0,15/0,15/0,15/0,15/0,07/0,07/0,07/0,08/0,08/17156840
X2X4O6789/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/21601426
XXOX567O9/0,11/0,11/0,11/0,1/0,12/0,12/0,13/0,11/0,11/222133
XXOXX6OO9/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,92/337692
X2O456XOX/0,13/0,13/0,12/0,01/0,01/0,01/0,13/0,13/0,13/4130139
X234XO789/0,12/0,14/0,15/0,12/0,14/0,09/0,07/0,07/0,07/19383569
XX34XO7O9/0,11/0,11/0,12/0,1/0,11/0,1/0,11/0,11/0,11/221713
XX3OXOXO9/0,12/0,12/0,12/0,11/0,12/0,12/0,11/0,12/0,09/221914
123OX67X9/0,1/0,18/0,11/0,1/0,11/0,08/0,09/0,11/0,11/1111946
O2X4XXOXO/0,02/0,02/0,02/0,92/0,02/0,02/0,02/0,02/0,02/2618857
12X4XXO8O/0,04/0,04/0,04/0,04/0,04/0,04/0,04/0,92/0,04/1839656
X2O45XOX9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,88321465/572277
X2O4XXOXO/0,12/0,12/0,13/0,01/0,09/0,13/0,13/0,11/0,1/855337
1OX4X6O8X/0,44/0,07/0,07/0,07/0,07/0,07/0,07/0,07/0,07/223033
1O3XX6789/0,09/0,1/0,18/0,09/0,08/0,14/0,1/0,1/0,1/1110910
XXO45OOXX/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/221324
12O4567XX/0,02/0,83/0,02/0,0196/0,92/0,02/0,02/0,02/0,02/2861364
1XO45O7XX/0,04/0,05/0,04/0,05/0,61/0,05/0,05/0,05/0,05/222778
12XO5X7XO/0,84/0,02/0,02/0,02/0,02/0,02/0,010199999/0,02/0,02/4189041
12XO5X789/0,13/0,12/0,12/0,12/0,1/0,13/0,09/0,1/0,11/1112211
1X3X5678O/0,05/0,05/0,05/0,05/0,62/0,05/0,05/0,05/0,05/1268874
OX3X5X78O/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221978
O234XOX8X/0,06/0,05/0,52/0,06/0,06/0,06/0,06/0,06/0,06/3431737
O23456X8X/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/18402628
O2OXXOX8X/0,02/0,83/0,02/0,02/0,02/0,02/0,02/0,03/0,02/222926
1OXXX6O89/0,1/0,1/0,1/0,1/0,1/0,2/0,1/0,1/0,1/222441
1OXXX6OOX/0,12/0,12/0,11/0,11/0,09/0,09/0,11/0,12/0,11/221576
1O3XX6XO9/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/222053
1OOXOX7XX/0,52/0,01/0,01/0,01/0,01/0,01/0,41/0,01/0,01/222194
OO3XX67X9/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/222126
OO3XXO7XX/0,01/0,01/0,46/0,01/0,01/0,01/0,47/0,01/0,01/221865
1O34X67X9/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/1109821
OX3X567XO/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221875
OX3X5XOXO/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/222007
X234O6X89/0,02/0,02/0,02/0,83/0,02/0,02/0,02/0,02/0,02/3333570
XX34OOXXO/0,01/0,01/0,90779996/0,05/0,01/0,01/0,01/0,01/0,01/2837532
X234OOXX9/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/222114
OX345X789/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/1111655
OXXO5X789/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/222559
X2X4XOOXO/0,02/0,84/0,02/0,01/0,02/0,02/0,02/0,02/0,02/8110045
X234X6OXO/0,12/0,12/0,12/0,12/0,12/0,028304856/0,12/0,12/0,12/285634
X2XO5XO89/0,11/0,14/0,1/0,09/0,11/0,11/0,1/0,1/0,1/221526
12X45XO89/0,12/0,12/0,12/0,12/0,12/0,12/0,12/0,07/0,07/19541977
OXO4XX789/0,11/0,11/0,11/0,11/0,1/0,11/0,1/0,11/0,11/222358
OXO4XX7OX/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/222001
XOXX5678O/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/222083
XOXXOX78O/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,86/0,02/222162
X2O45XO8X/0,02/0,02/0,02/0,02/0,86/0,02/0,02/0,92/0,02/923464
X2OO5XOXX/0,01/0,4/0,01/0,01/0,92/0,01/0,01/0,01/0,01/338614
X2O45X789/0,02/0,02/0,02/0,02/0,85/0,02/0,90087897/0,02/0,02/2861697
X2X4567O9/0,12/0,12/0,12/0,12/0,12/0,12/0,12/0,12/0,04/1121491
XOX4X67O9/0,12/0,12/0,12/0,11/0,11/0,12/0,1/0,12/0,09/222519
XOXXX67OO/0,02/0,02/0,02/0,02/0,02/0,02/0,86/0,02/0,02/2360728
XX3XXOOO9/0,07/0,1/0,18/0,08/0,08/0,09/0,1/0,08/0,2/2805857
1X34X6O89/0,12/0,1/0,13/0,13/0,09/0,09/0,13/0,11/0,92/2862875
X2OX567XO/0,02/0,02/0,02/0,02/0,02/0,92/0,02/0,02/0,02/1431895
X2O4567X9/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,92/2861224
OO3XX6X89/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/222093
1X34O6XXO/0,05/0,01/0,05/0,05/0,01/0,82/0,01/0,01/0,01/1652292
OXXX5OO8X/0,02/0,02/0,02/0,02/0,38/0,02/0,02/0,48/0,02/1292551
O2XX56789/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/1111258
OXXX5O789/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221657
O2OX5OXXX/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/744101
12OX5O7XX/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/222115
1XO45OX8X/0,11/0,1/0,09/0,14/0,1/0,1/0,06/0,17/0,11/222203
OXOX5OX8X/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/222782
OXOX56X89/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/222364
1X3XO67OX/0,12/0,1/0,12/0,12/0,11/0,01/0,01/0,12/0,1/571029
1XXXOO7OX/0,84/0,02/0,02/0,02/0,02/0,02/0,01/0,02/0,02/454930
12XOO6XX9/0,01/0,01/0,01/0,01/0,01/0,44/0,01/0,01/0,5/221687
O2XOO6XXX/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/222337
12X4O67X9/0,83/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/19377490
1XXOO678X/0,01/0,01/0,01/0,01/0,01/0,88/0,01/0,01/0,01/6636936
1234X6O8X/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/1111411
O234X6OXX/0,01/0,49/0,01/0,45/0,01/0,01/0,01/0,01/0,01/222852
X2XXOO789/0,09/0,37/0,08/0,09/0,09/0,08/0,06/0,06/0,06/8418115
X23XOXOOX/0,01/0,92/0,04/0,01/0,01/0,01/0,01/0,01/0,01/4657621
1XO45XXO9/0,14/0,1/0,11/0,11/0,11/0,1/0,1/0,1/0,1/222332
XXO4OXXO9/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,01/338394
1OX4XXOXO/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/222662
12X4OOX8X/0,05/0,05/0,01/0,05/0,01/0,01/0,01/0,82/0,01/1142147
1OXXOOX8X/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/222657
OX34X6O8X/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/222882
O2X4567X9/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/1111679
1XX4567O9/0,1/0,11/0,11/0,11/0,11/0,1/0,11/0,11/0,16/1123120
OXX4X67O9/0,08/0,08/0,08/0,08/0,08/0,08/0,36/0,08/0,08/221973
OXXOXX7O9/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/222265
OX345XO8X/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/3430096
XOOX5XOX9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/222061
XO3X56OX9/0,01/0,01/0,31/0,01/0,32/0,31/0,01/0,01/0,01/221548
1O34XX789/0,23/0,09/0,08/0,11/0,11/0,08/0,1/0,08/0,1/1112220
OO3X5XX89/0,01/0,01/0,46/0,01/0,48/0,01/0,01/0,01/0,01/222031
OO3XOXX8X/0,01/0,01/0,5/0,01/0,01/0,01/0,01/0,45/0,01/222455
1O345XX89/0,02/0,02/0,02/0,02/0,83/0,02/0,02/0,02/0,02/1110718
123O5XOXX/0,23/0,24/0,23/0,02/0,2/0,02/0,02/0,02/0,02/222491
X23OOXOXX/0,01/0,44/0,49/0,01/0,01/0,01/0,01/0,01/0,01/222040
OO34XXXXO/0,02/0,02/0,85/0,02/0,02/0,02/0,02/0,02/0,02/223037
OO34XXX89/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/221863
X2XO56789/0,09/0,12/0,22/0,12/0,08/0,09/0,09/0,09/0,09/1112794
1O3O5XX8X/0,07/0,07/0,45/0,07/0,07/0,07/0,06/0,08/0,07/222060
OXX4XO789/0,11/0,11/0,11/0,11/0,11/0,11/0,12/0,11/0,1/223030
O2X4X6789/0,08/0,1/0,09/0,09/0,09/0,1/0,23/0,11/0,09/1112466
OO3OX6XXX/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/483821
O23OX67XX/0,01/0,01/0,01/0,01/0,01/0,01/0,88/0,01/0,01/3430833
OOXX56X89/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/222173
OOXXX67XO/0,12/0,12/0,12/0,08/0,12/0,11/0,11/0,11/0,12/222250
123OXO7XX/0,11/0,11/0,09/0,08/0,1/0,1/0,19/0,09/0,1/221976
123OX678X/0,15/0,1/0,14/0,14/0,09/0,1/0,09/0,09/0,12/4862774
O23X5X789/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/1112621
1X345X78O/0,02/0,02/0,02/0,02/0,83/0,02/0,92/0,02/0,02/3019899
1X34OXX8O/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222503
1XO45X789/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/1108413
XXOOOX78X/0,02/0,02/0,02/0,02/0,02/0,02/0,86/0,02/0,02/223110
1XO4OX78X/0,01/0,01/0,01/0,01/0,01/0,01/0,92/0,45/0,01/572343
O23X5678X/0,11/0,11/0,11/0,11/0,1/0,11/0,11/0,11/0,11/17151547
OX3X567OX/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/221660
OXOX56XOX/0,02/0,02/0,02/0,02/0,54/0,32/0,02/0,02/0,02/1292198
OXXXXOO89/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/222917
12X4XO789/0,1/0,17/0,12/0,11/0,12/0,14/0,07/0,07/0,07/19379073
12XXXOO89/0,15/0,32/0,08/0,08/0,08/0,07/0,06/0,07/0,09/7527309
X23X5XOO9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/7648316
XX3X5XOOO/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/1110258
1X3O56X89/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,0196/0,02/17161853
1X3OXOX89/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,12/222331
O2XX56X8O/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/222305
O2XX5XXOO/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/222466
12X4OX7XO/0,45/0,49/0,01/0,01/0,01/0,01/0,01/0,01/0,01/4760471
12XOOXXXO/0,92/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/1706090
1234OX7X9/0,18/0,19/0,19/0,01/0,01/0,01/0,2/0,01/0,19/1110265
OXOX567X9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/222247
X23X5OOX9/0,01/0,4/0,52/0,01/0,01/0,01/0,01/0,01/0,01/222708
X2OXXOOX9/0,01/0,43/0,01/0,01/0,01/0,01/0,01/0,01/0,51/221845
1OX456XXO/0,03/0,03/0,03/0,03/0,76/0,03/0,03/0,03/0,03/222311
1OXX5OXXO/0,1/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/222069
O2XOX67X9/0,02/0,02/0,02/0,02/0,02/0,02/0,85/0,02/0,02/222958
1XOOX6X89/0,1/0,11/0,09/0,09/0,11/0,16/0,09/0,11/0,11/222229
OXOOXXX89/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/222363
O2X456X89/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/1111418
OOX456X8X/0,1/0,1/0,1/0,08/0,13/0,13/0,09/0,12/0,13/222142
1XX4O67OX/0,11/0,11/0,11/0,1/0,11/0,11/0,1/0,11/0,11/222328
1XXXO6OOX/0,13/0,1/0,11/0,11/0,13/0,01/0,13/0,12/0,11/2615360
1OOX5XX89/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222396
1XOOX6XOX/0,84/0,02/0,02/0,02/0,02/0,01/0,02/0,02/0,02/1409407
1XO4X67OX/0,12/0,1/0,11/0,11/0,11/0,10353112/0,105644/0,11/0,11/221995
O2X4X67XO/0,11/0,11/0,11/0,11/0,11/0,1/0,12/0,11/0,11/222794
1O34OXXX9/0,85/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222630
1O345X7X9/0,19/0,01/0,19/0,18/0,19/0,01/0,21/0,01/0,01/1111890
1234X67OX/0,16/0,07/0,16/0,17/0,12/0,01/0,01/0,1/0,07/6617632
12O4XX7OX/0,11/0,1/0,09/0,12/0,12/0,1/0,090437055/0,12/0,12/1057244
OX3X5O78X/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/3429999
1X3OXX7O9/0,21/0,1/0,1/0,1/0,09/0,1/0,1/0,1/0,1/222161
1X34OOX8X/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/1141108
OX3XOOX8X/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/1292307
1XOO56X8X/0,11/0,12/0,11/0,12/0,12/0,12/0,12/0,1/0,11/221375
OXOO5XX8X/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/221860
1O34567XX/0,04/0,04/0,04/0,04/0,04/0,04/0,68/0,04/0,04/1110734
1OOX567XX/0,32/0,01/0,01/0,01/0,01/0,3/0,31/0,01/0,01/221613
1OOXO6XXX/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222440
1OX4X6789/0,09/0,08/0,09/0,09/0,07/0,08/0,28/0,1/0,09/1112010
OOX4XX789/0,11/0,11/0,11/0,13/0,11/0,11/0,11/0,1/0,11/222797
123XOXX8O/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222941
123XO6X89/0,85/0,02/0,02/0,02/0,02/0,02/0,02/0,02/0,02/3332605
XX345OOX9/0,09/0,09/0,09/0,09/0,29/0,09/0,09/0,09/0,07/222663
XXOX5OOX9/0,01/0,01/0,01/0,01/0,46/0,01/0,01/0,01/0,49/222222
O2O45XXX9/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/221880
12XXX67OO/0,04/0,04/0,04/0,04/0,04/0,04/0,92/0,04/0,04/8420658
123XX6OOX/0,12/0,11/0,11/0,12/0,11/0,013167236/0,12/0,12/0,12/284936
OXXXXO7O9/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/222656
1X34X67O9/0,11/0,1/0,11/0,11/0,11/0,1/0,11/0,11/0,92/2859910
OX3XX67O9/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/222562
X23OOX7X9/0,01/0,31/0,31/0,01/0,01/0,01/0,32/0,01/0,01/222045
XX3OOX7XO/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/222408
X234O67X9/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/3332999
OOXX5OX8X/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221245
O23X5OX8X/0,03/0,34/0,45/0,03/0,03/0,03/0,03/0,03/0,03/3429519
OX34X6XO9/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/0,11/222578
OXO4XXXO9/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/221704
OX34X6789/0,11/0,1/0,1/0,12/0,1/0,11/0,11/0,12/0,13/1111329
X2XX56OO9/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/287749
XOXX5XOO9/0,01/0,01/0,01/0,01/0,49/0,01/0,01/0,01/0,45/1290728
OXOX5XOX9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221429
OX3X56OX9/0,02/0,02/0,02/0,02/0,85/0,02/0,02/0,02/0,02/222078
1OX45XXO9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221506
X2OXO67X9/0,02/0,02/0,02/0,02/0,02/0,02/0,84/0,02/0,02/222297
O23X5XOX9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221956
O2XXOXOX9/0,01/0,47/0,01/0,01/0,01/0,01/0,01/0,01/0,46/222125
X2X45678O/0,13/0,13/0,13/0,1/0,1/0,09/0,92/0,09740369/0,13/3163975
X2X4O6X8O/0,1/0,14/0,11/0,15/0,1/0,09/0,11/0,07/0,11/221395
XOX4OXX8O/0,02/0,02/0,02/0,03/0,02/0,02/0,02/0,84/0,02/222817
O234567XX/0,17/0,07/0,07/0,081599995/0,08/0,08/0,08/0,17/0,17/17152802
O2OXO6XXX/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,02/222791
O23XO67XX/0,01/0,45/0,01/0,01/0,01/0,01/0,49/0,01/0,01/222673
X23X56OXO/0,02/0,02/0,84/0,02/0,01/0,01/0,02/0,02/0,02/286223
XOXX56OXO/0,02/0,02/0,02/0,02/0,31/0,55/0,02/0,02/0,02/2364251
X23OXO7X9/0,09/0,12/0,12/0,12/0,11/0,11/0,1/0,11/0,12/222454
XX3OOXO8X/0,02/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/221759
1X3456O8X/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,010395678/0,02/2862236
12X456OX9/0,02/0,84/0,02/0,02/0,02/0,02/0,02/0,02/0,0196/1114278
XOXXO6OX9/0,02/0,02/0,02/0,02/0,02/0,83/0,02/0,02/0,03/221378
XOX456OX9/0,01/0,01/0,01/0,32/0,31/0,31/0,01/0,01/0,01/221238
1234XO78X/0,15/0,11/0,13/0,11/0,1/0,11/0,07/0,07/0,13/19384525
1XO4XOXOX/0,84/0,02/0,02/0,01/0,02/0,02/0,02/0,02/0,02/1672884
1X34XO7OX/0,12/0,11/0,11/0,1/0,11/0,1/0,01/0,11/0,11/570996
12X45OOXX/0,23/0,21/0,01/0,23/0,29/0,01/0,01/0,01/0,01/222547
1XXO5OOXX/0,43/0,01/0,01/0,01/0,51/0,01/0,01/0,01/0,01/222569
OXXX5OXO9/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/221176
O23X56X89/0,02/0,02/0,02/0,02/0,84/0,02/0,02/0,02/0,02/1110907
OX3X56XO9/0,11/0,11/0,12/0,11/0,11/0,11/0,1/0,1/0,1/221862
